MSN,StateCode,Year,Data
ESCCB,AZ,1995,63332.3498
ESCCB,AZ,1996,66722.10697
ESCCB,AZ,1997,70015.12712
ESCCB,AZ,1998,73983.79833
ESCCB,AZ,1999,77412.44889
ESCCB,AZ,2000,82948.89657
ESCCB,AZ,2001,84267.48103
ESCCB,AZ,2002,85851.87053
ESCCB,AZ,2003,86748.53048
ESCCB,AZ,2004,89075.11869
ESCCB,AZ,2005,93722.00679
ESCCB,AZ,2006,97671.60151
ESCCB,AZ,2007,103981.5837
ESCCB,AZ,2008,102913.4093
ESCCB,AZ,2009,100263.9743
ESCCB,CA,1960,75197.43435
ESCCB,CA,1961,90129.67873
ESCCB,CA,1962,96500.58438
ESCCB,CA,1963,100940.8891
ESCCB,CA,1964,101211.3995
ESCCB,CA,1965,102075.5436
ESCCB,CA,1966,111555.5454
ESCCB,CA,1967,114991.699
ESCCB,CA,1968,125635.8757
ESCCB,CA,1969,129216.0328
ESCCB,CA,1970,138644.2384
ESCCB,CA,1971,145714.8544
ESCCB,CA,1972,161969.7862
ESCCB,CA,1973,168360.5611
ESCCB,CA,1974,156782.1814
ESCCB,CA,1975,197370.463
ESCCB,CA,1976,207111.5489
ESCCB,CA,1977,207531.7439
ESCCB,CA,1978,209125.1138
ESCCB,CA,1979,214392.8801
ESCCB,CA,1980,216543.9482
ESCCB,CA,1981,231439.5904
ESCCB,CA,1982,226607.649
ESCCB,CA,1983,214695.5313
ESCCB,CA,1984,243544.9928
ESCCB,CA,1985,251095.1152
ESCCB,CA,1986,254969.1136
ESCCB,CA,1987,265396.7742
ESCCB,CA,1988,275476.0811
ESCCB,CA,1989,286337.0719
ESCCB,CA,1990,301317.9949
ESCCB,CA,1991,293765.4725
ESCCB,CA,1992,299742.3575
ESCCB,CA,1993,295289.6014
ESCCB,CA,1994,288413.0878
ESCCB,CA,1995,293539.5732
ESCCB,CA,1996,302319.5079
ESCCB,CA,1997,314925.5004
ESCCB,CA,1998,338017.1358
ESCCB,CA,1999,326770.8858
ESCCB,CA,2000,340857.6843
ESCCB,CA,2001,366414.6217
ESCCB,CA,2002,371813.4231
ESCCB,CA,2003,373879.0237
ESCCB,CA,2004,405867.2436
ESCCB,CA,2005,401082.3913
ESCCB,CA,2006,413722.2272
ESCCB,CA,2007,422031.3343
ESCCB,CA,2008,426589.7936
ESCCB,CA,2009,413211.6487
ESCCB,NM,1960,3284.7051
ESCCB,NM,1961,3619.43595
ESCCB,NM,1962,3955.31323
ESCCB,NM,1963,4301.50158
ESCCB,NM,1964,4766.69366
ESCCB,NM,1965,5068.24963
ESCCB,NM,1966,5666.54042
ESCCB,NM,1967,6069.095
ESCCB,NM,1968,6397.87532
ESCCB,NM,1969,7039.75782
ESCCB,NM,1970,7561.62663
ESCCB,NM,1971,8325.70991
ESCCB,NM,1972,9157.20408
ESCCB,NM,1973,9981.04171
ESCCB,NM,1974,10159.36307
ESCCB,NM,1975,9360.79812
ESCCB,NM,1976,10195.13106
ESCCB,NM,1977,10723.68398
ESCCB,NM,1978,10768.272
ESCCB,NM,1979,11133.356
ESCCB,NM,1980,11532.56
ESCCB,NM,1981,11257.71316
ESCCB,NM,1982,11921.01279
ESCCB,NM,1983,11838.85183
ESCCB,NM,1984,15714.3925
ESCCB,NM,1985,15913.58506
ESCCB,NM,1986,16565.30777
ESCCB,NM,1987,17643.92968
ESCCB,NM,1988,18184.13117
ESCCB,NM,1989,19445.73864
ESCCB,NM,1990,19934.08114
ESCCB,NM,1991,20036.59809
ESCCB,NM,1992,20579.04126
ESCCB,NM,1993,21244.80094
ESCCB,NM,1994,22501.81927
ESCCB,NM,1995,22658.9487
ESCCB,NM,1996,23625.09062
ESCCB,NM,1997,23334.77377
ESCCB,NM,1998,25063.22473
ESCCB,NM,1999,25367.73208
ESCCB,NM,2000,28562.60605
ESCCB,NM,2001,28849.27206
ESCCB,NM,2002,29524.1213
ESCCB,NM,2003,27511.76123
ESCCB,NM,2004,28110.615
ESCCB,NM,2005,28697.03885
ESCCB,NM,2006,29355.81416
ESCCB,NM,2007,30474.66014
ESCCB,NM,2008,30121.70239
ESCCB,NM,2009,29800.98804
ESCCB,TX,1960,33439.73117
ESCCB,TX,1961,35919.93205
ESCCB,TX,1962,39125.00858
ESCCB,TX,1963,43460.59979
ESCCB,TX,1964,46526.98736
ESCCB,TX,1965,50511.48002
ESCCB,TX,1966,54413.07131
ESCCB,TX,1967,59454.20236
ESCCB,TX,1968,64157.77743
ESCCB,TX,1969,71425.21118
ESCCB,TX,1970,78029.74452
ESCCB,TX,1971,86422.08397
ESCCB,TX,1972,96576.88519
ESCCB,TX,1973,102707.8636
ESCCB,TX,1974,105047.6461
ESCCB,TX,1975,115612.9962
ESCCB,TX,1976,119796.8213
ESCCB,TX,1977,129254.8068
ESCCB,TX,1978,138124.584
ESCCB,TX,1979,139666.808
ESCCB,TX,1980,150339.544
ESCCB,TX,1981,161225.82
ESCCB,TX,1982,168337.1275
ESCCB,TX,1983,174791.5465
ESCCB,TX,1984,194999.1984
ESCCB,TX,1985,205232.2606
ESCCB,TX,1986,209326.1556
ESCCB,TX,1987,213111.6912
ESCCB,TX,1988,223524.9582
ESCCB,TX,1989,230056.6215
ESCCB,TX,1990,241503.4481
ESCCB,TX,1991,246145.9552
ESCCB,TX,1992,245924.3288
ESCCB,TX,1993,257489.7424
ESCCB,TX,1994,266332.8792
ESCCB,TX,1995,274169.0047
ESCCB,TX,1996,284824.745
ESCCB,TX,1997,290573.5783
ESCCB,TX,1998,312362.0655
ESCCB,TX,1999,318994.9765
ESCCB,TX,2000,340341.751
ESCCB,TX,2001,349590.4697
ESCCB,TX,2002,331357.4917
ESCCB,TX,2003,329920.7264
ESCCB,TX,2004,339888.3521
ESCCB,TX,2005,377996.0725
ESCCB,TX,2006,379176.802
ESCCB,TX,2007,377162.6608
ESCCB,TX,2008,387168.8149
ESCCB,TX,2009,404310.4845
ESICB,AZ,1960,5052.58172
ESICB,AZ,1961,6699.79638
ESICB,AZ,1962,9119.13298
ESICB,AZ,1963,9441.39638
ESICB,AZ,1964,10061.01899
ESICB,AZ,1965,11363.9492
ESICB,AZ,1966,12239.78912
ESICB,AZ,1967,11983.62981
ESICB,AZ,1968,12691.06024
ESICB,AZ,1969,14428.25957
ESICB,AZ,1970,16211.87234
ESICB,AZ,1971,17049.1089
ESICB,AZ,1972,19082.80079
ESICB,AZ,1973,20376.82908
ESICB,AZ,1974,21727.60918
ESICB,AZ,1975,23432.67429
ESICB,AZ,1976,24578.29082
ESICB,AZ,1977,24754.83452
ESICB,AZ,1978,25344.336
ESICB,AZ,1979,27517.78
ESICB,AZ,1980,27306.236
ESICB,AZ,1981,34231.24826
ESICB,AZ,1982,27538.28271
ESICB,AZ,1983,26997.37835
ESICB,AZ,1984,25477.98404
ESICB,AZ,1985,28854.75855
ESICB,AZ,1986,28516.70783
ESICB,AZ,1987,28980.72959
ESICB,AZ,1988,31600.18
ESICB,AZ,1989,33171.56977
ESICB,AZ,1990,34235.12088
ESICB,AZ,1991,35501.75423
ESICB,AZ,1992,37720.52324
ESICB,AZ,1993,37494.66248
ESICB,AZ,1994,38566.7163
ESICB,AZ,1995,40915.96018
ESICB,AZ,1996,43615.3128
ESICB,AZ,1997,45219.25988
ESICB,AZ,1998,42817.11294
ESICB,AZ,1999,42500.62264
ESICB,AZ,2000,40859.16403
ESICB,AZ,2001,38817.45735
ESICB,AZ,2002,37622.00515
ESICB,AZ,2003,37236.862
ESICB,AZ,2004,40623.87251
ESICB,AZ,2005,38824.0971
ESICB,AZ,2006,41829.0455
ESICB,AZ,2007,41903.76148
ESICB,AZ,2008,43910.22561
ESICB,AZ,2009,38215.75115
ESICB,CA,1960,68889.26948
ESICB,CA,1961,67069.04254
ESICB,CA,1962,63876.03153
ESICB,CA,1963,69559.56712
ESICB,CA,1964,87086.69039
ESICB,CA,1965,98621.07922
ESICB,CA,1966,109745.6732
ESICB,CA,1967,117786.3378
ESICB,CA,1968,126713.2285
ESICB,CA,1969,135681.1757
ESICB,CA,1970,143881.208
ESICB,CA,1971,150111.8851
ESICB,CA,1972,158456.1734
ESICB,CA,1973,160413.8459
ESICB,CA,1974,146051.5028
ESICB,CA,1975,157133.631
ESICB,CA,1976,168115.8081
ESICB,CA,1977,174642.3295
ESICB,CA,1978,176782.544
ESICB,CA,1979,184616.496
ESICB,CA,1980,177041.856
ESICB,CA,1981,169069.0902
ESICB,CA,1982,161388.2312
ESICB,CA,1983,164298.3806
ESICB,CA,1984,175016.602
ESICB,CA,1985,180741.8595
ESICB,CA,1986,180440.8119
ESICB,CA,1987,185567.2157
ESICB,CA,1988,187620.5402
ESICB,CA,1989,189693.3951
ESICB,CA,1990,190701.8424
ESICB,CA,1991,191723.8524
ESICB,CA,1992,194789.4081
ESICB,CA,1993,191717.5026
ESICB,CA,1994,204254.9308
ESICB,CA,1995,195736.7533
ESICB,CA,1996,196813.4133
ESICB,CA,1997,211600.4652
ESICB,CA,1998,210318.065
ESICB,CA,1999,215695.5681
ESICB,CA,2000,219428.5997
ESICB,CA,2001,215096.7552
ESICB,CA,2002,165303.6377
ESICB,CA,2003,170289.2419
ESICB,CA,2004,166545.1314
ESICB,CA,2005,171426.6901
ESICB,CA,2006,173980.9269
ESICB,CA,2007,172436.4544
ESICB,CA,2008,174118.6932
ESICB,CA,2009,163213.5386
ESICB,NM,1960,5282.31168
ESICB,NM,1961,5621.91487
ESICB,NM,1962,6041.46804
ESICB,NM,1963,6281.28728
ESICB,NM,1964,6551.71216
ESICB,NM,1965,4433.6381
ESICB,NM,1966,4812.09714
ESICB,NM,1967,5185.33582
ESICB,NM,1968,5674.58591
ESICB,NM,1969,6120.72538
ESICB,NM,1970,6521.88105
ESICB,NM,1971,7018.3987
ESICB,NM,1972,7397.95299
ESICB,NM,1973,7443.32918
ESICB,NM,1974,6994.12573
ESICB,NM,1975,6687.22316
ESICB,NM,1976,7391.76362
ESICB,NM,1977,8127.47954
ESICB,NM,1978,9024.74
ESICB,NM,1979,9969.864
ESICB,NM,1980,10048.34
ESICB,NM,1981,10960.7941
ESICB,NM,1982,10012.18645
ESICB,NM,1983,9477.42369
ESICB,NM,1984,11586.26488
ESICB,NM,1985,14026.12125
ESICB,NM,1986,13314.14262
ESICB,NM,1987,13152.9461
ESICB,NM,1988,13757.68898
ESICB,NM,1989,14357.36162
ESICB,NM,1990,15056.7568
ESICB,NM,1991,15512.45669
ESICB,NM,1992,15725.2529
ESICB,NM,1993,16432.60485
ESICB,NM,1994,17688.4631
ESICB,NM,1995,19279.71072
ESICB,NM,1996,20201.84808
ESICB,NM,1997,21109.84269
ESICB,NM,1998,21105.19214
ESICB,NM,1999,20326.1097
ESICB,NM,2000,18740.00397
ESICB,NM,2001,17987.65115
ESICB,NM,2002,18137.3663
ESICB,NM,2003,19957.5284
ESICB,NM,2004,20377.02357
ESICB,NM,2005,21712.24835
ESICB,NM,2006,23276.0942
ESICB,NM,2007,23708.00563
ESICB,NM,2008,23307.66543
ESICB,NM,2009,21868.16993
ESICB,TX,1960,49821.6555
ESICB,TX,1961,52136.11064
ESICB,TX,1962,58758.88112
ESICB,TX,1963,65137.8949
ESICB,TX,1964,72124.60294
ESICB,TX,1965,80812.38747
ESICB,TX,1966,93072.88744
ESICB,TX,1967,101819.7473
ESICB,TX,1968,114638.1264
ESICB,TX,1969,128808.7731
ESICB,TX,1970,137415.7785
ESICB,TX,1971,144356.9705
ESICB,TX,1972,157861.6836
ESICB,TX,1973,169877.5397
ESICB,TX,1974,176110.8952
ESICB,TX,1975,186678.139
ESICB,TX,1976,205620.2016
ESICB,TX,1977,232966.8323
ESICB,TX,1978,246462.408
ESICB,TX,1979,260741.628
ESICB,TX,1980,266784.28
ESICB,TX,1981,272637.1702
ESICB,TX,1982,259498.169
ESICB,TX,1983,271692.7866
ESICB,TX,1984,282316.4239
ESICB,TX,1985,277173.3184
ESICB,TX,1986,271346.9258
ESICB,TX,1987,270358.8993
ESICB,TX,1988,278348.9265
ESICB,TX,1989,281881.643
ESICB,TX,1990,286904.6495
ESICB,TX,1991,287025.7073
ESICB,TX,1992,291456.9945
ESICB,TX,1993,296614.5737
ESICB,TX,1994,308203.6842
ESICB,TX,1995,307397.7118
ESICB,TX,1996,325192.4314
ESICB,TX,1997,342662.5879
ESICB,TX,1998,350419.7256
ESICB,TX,1999,340316.9369
ESICB,TX,2000,346619.689
ESICB,TX,2001,335087.0881
ESICB,TX,2002,348880.5963
ESICB,TX,2003,356714.0057
ESICB,TX,2004,343206.3788
ESICB,TX,2005,330422.9626
ESICB,TX,2006,357198.4244
ESICB,TX,2007,369520.61
ESICB,TX,2008,361011.3413
ESICB,TX,2009,330728.1557
GECCB,AZ,1960,0.0
GECCB,AZ,1961,0.0
GECCB,AZ,1962,0.0
GECCB,AZ,1963,0.0
GECCB,AZ,1964,0.0
GECCB,AZ,1965,0.0
GECCB,AZ,1966,0.0
GECCB,AZ,1967,0.0
GECCB,AZ,1968,0.0
GECCB,AZ,1969,0.0
GECCB,AZ,1970,0.0
GECCB,AZ,1971,0.0
GECCB,AZ,1972,0.0
GECCB,AZ,1973,0.0
GECCB,AZ,1974,0.0
GECCB,AZ,1975,0.0
GECCB,AZ,1976,0.0
GECCB,AZ,1977,0.0
GECCB,AZ,1978,0.0
GECCB,AZ,1979,0.0
GECCB,AZ,1980,0.0
GECCB,AZ,1981,0.0
GECCB,AZ,1982,0.0
GECCB,AZ,1983,0.0
GECCB,AZ,1984,0.0
GECCB,AZ,1985,0.0
GECCB,AZ,1986,0.0
GECCB,AZ,1987,0.0
GECCB,AZ,1988,0.0
GECCB,AZ,1989,1.7
GECCB,AZ,1990,1.7
GECCB,AZ,1991,1.7
GECCB,AZ,1992,1.7
GECCB,AZ,1993,1.7
GECCB,AZ,1994,1.7
GECCB,AZ,1995,1.7
GECCB,AZ,1996,1.7
GECCB,AZ,1997,1.7
GECCB,AZ,1998,1.7
GECCB,AZ,1999,44.5
GECCB,AZ,2000,44.5
GECCB,AZ,2001,44.5
GECCB,AZ,2002,50.0
GECCB,AZ,2003,53.50943
GECCB,AZ,2004,53.70581
GECCB,AZ,2005,55.6729
GECCB,AZ,2006,51.64508
GECCB,AZ,2007,47.74564
GECCB,AZ,2008,40.29799
GECCB,AZ,2009,41.81065
GECCB,CA,1960,0.0
GECCB,CA,1961,0.0
GECCB,CA,1962,0.0
GECCB,CA,1963,0.0
GECCB,CA,1964,0.0
GECCB,CA,1965,0.0
GECCB,CA,1966,0.0
GECCB,CA,1967,0.0
GECCB,CA,1968,0.0
GECCB,CA,1969,0.0
GECCB,CA,1970,0.0
GECCB,CA,1971,0.0
GECCB,CA,1972,0.0
GECCB,CA,1973,0.0
GECCB,CA,1974,0.0
GECCB,CA,1975,0.0
GECCB,CA,1976,0.0
GECCB,CA,1977,0.0
GECCB,CA,1978,0.0
GECCB,CA,1979,0.0
GECCB,CA,1980,0.0
GECCB,CA,1981,0.0
GECCB,CA,1982,0.0
GECCB,CA,1983,0.0
GECCB,CA,1984,0.0
GECCB,CA,1985,0.0
GECCB,CA,1986,0.0
GECCB,CA,1987,0.0
GECCB,CA,1988,0.0
GECCB,CA,1989,308.0
GECCB,CA,1990,320.58656
GECCB,CA,1991,328.47745
GECCB,CA,1992,335.99814
GECCB,CA,1993,339.0169
GECCB,CA,1994,349.0
GECCB,CA,1995,386.63987
GECCB,CA,1996,480.88813
GECCB,CA,1997,525.02754
GECCB,CA,1998,688.0
GECCB,CA,1999,537.9
GECCB,CA,2000,550.0
GECCB,CA,2001,646.0
GECCB,CA,2002,660.0
GECCB,CA,2003,706.32449
GECCB,CA,2004,708.91666
GECCB,CA,2005,734.88225
GECCB,CA,2006,681.71508
GECCB,CA,2007,630.24243
GECCB,CA,2008,531.93343
GECCB,CA,2009,551.90053
GECCB,NM,1960,0.0
GECCB,NM,1961,0.0
GECCB,NM,1962,0.0
GECCB,NM,1963,0.0
GECCB,NM,1964,0.0
GECCB,NM,1965,0.0
GECCB,NM,1966,0.0
GECCB,NM,1967,0.0
GECCB,NM,1968,0.0
GECCB,NM,1969,0.0
GECCB,NM,1970,0.0
GECCB,NM,1971,0.0
GECCB,NM,1972,0.0
GECCB,NM,1973,0.0
GECCB,NM,1974,0.0
GECCB,NM,1975,0.0
GECCB,NM,1976,0.0
GECCB,NM,1977,0.0
GECCB,NM,1978,0.0
GECCB,NM,1979,0.0
GECCB,NM,1980,0.0
GECCB,NM,1981,0.0
GECCB,NM,1982,0.0
GECCB,NM,1983,0.0
GECCB,NM,1984,0.0
GECCB,NM,1985,0.0
GECCB,NM,1986,0.0
GECCB,NM,1987,0.0
GECCB,NM,1988,0.0
GECCB,NM,1989,44.2
GECCB,NM,1990,44.2
GECCB,NM,1991,44.2
GECCB,NM,1992,44.2
GECCB,NM,1993,44.2
GECCB,NM,1994,44.2
GECCB,NM,1995,40.51362
GECCB,NM,1996,42.58396
GECCB,NM,1997,40.66453
GECCB,NM,1998,49.2
GECCB,NM,1999,82.9
GECCB,NM,2000,82.9
GECCB,NM,2001,82.9
GECCB,NM,2002,82.9
GECCB,NM,2003,88.71864
GECCB,NM,2004,89.04423
GECCB,NM,2005,92.30566
GECCB,NM,2006,85.62755
GECCB,NM,2007,79.16227
GECCB,NM,2008,60.44698
GECCB,NM,2009,62.71597
GECCB,TX,1960,0.0
GECCB,TX,1961,0.0
GECCB,TX,1962,0.0
GECCB,TX,1963,0.0
GECCB,TX,1964,0.0
GECCB,TX,1965,0.0
GECCB,TX,1966,0.0
GECCB,TX,1967,0.0
GECCB,TX,1968,0.0
GECCB,TX,1969,0.0
GECCB,TX,1970,0.0
GECCB,TX,1971,0.0
GECCB,TX,1972,0.0
GECCB,TX,1973,0.0
GECCB,TX,1974,0.0
GECCB,TX,1975,0.0
GECCB,TX,1976,0.0
GECCB,TX,1977,0.0
GECCB,TX,1978,0.0
GECCB,TX,1979,0.0
GECCB,TX,1980,0.0
GECCB,TX,1981,0.0
GECCB,TX,1982,0.0
GECCB,TX,1983,0.0
GECCB,TX,1984,0.0
GECCB,TX,1985,0.0
GECCB,TX,1986,0.0
GECCB,TX,1987,0.0
GECCB,TX,1988,0.0
GECCB,TX,1989,18.5
GECCB,TX,1990,37.97663
GECCB,TX,1991,56.36424
GECCB,TX,1992,74.87855
GECCB,TX,1993,92.30566
GECCB,TX,1994,113.285
GECCB,TX,1995,127.32485
GECCB,TX,1996,160.04419
GECCB,TX,1997,175.99037
GECCB,TX,1998,231.5
GECCB,TX,1999,218.5
GECCB,TX,2000,218.5
GECCB,TX,2001,255.5
GECCB,TX,2002,277.5
GECCB,TX,2003,378.16271
GECCB,TX,2004,427.2602
GECCB,TX,2005,500.60446
GECCB,TX,2006,533.19126
GECCB,TX,2007,565.37329
GECCB,TX,2008,607.29067
GECCB,TX,2009,698.89004
GEICB,AZ,1960,0.0
GEICB,AZ,1961,0.0
GEICB,AZ,1962,0.0
GEICB,AZ,1963,0.0
GEICB,AZ,1964,0.0
GEICB,AZ,1965,0.0
GEICB,AZ,1966,0.0
GEICB,AZ,1967,0.0
GEICB,AZ,1968,0.0
GEICB,AZ,1969,0.0
GEICB,AZ,1970,0.0
GEICB,AZ,1971,0.0
GEICB,AZ,1972,0.0
GEICB,AZ,1973,0.0
GEICB,AZ,1974,0.0
GEICB,AZ,1975,0.0
GEICB,AZ,1976,0.0
GEICB,AZ,1977,0.0
GEICB,AZ,1978,0.0
GEICB,AZ,1979,0.0
GEICB,AZ,1980,0.0
GEICB,AZ,1981,0.0
GEICB,AZ,1982,0.0
GEICB,AZ,1983,0.0
GEICB,AZ,1984,0.0
GEICB,AZ,1985,0.0
GEICB,AZ,1986,0.0
GEICB,AZ,1987,0.0
GEICB,AZ,1988,0.0
GEICB,AZ,1989,227.0
GEICB,AZ,1990,227.0
GEICB,AZ,1991,227.0
GEICB,AZ,1992,227.0
GEICB,AZ,1993,227.0
GEICB,AZ,1994,227.0
GEICB,AZ,1995,227.0
GEICB,AZ,1996,227.0
GEICB,AZ,1997,227.0
GEICB,AZ,1998,227.0
GEICB,AZ,1999,227.7
GEICB,AZ,2000,227.7
GEICB,AZ,2001,227.7
GEICB,AZ,2002,227.7
GEICB,AZ,2003,161.72889
GEICB,AZ,2004,180.75581
GEICB,AZ,2005,204.53947
GEICB,AZ,2006,209.2962
GEICB,AZ,2007,223.5664
GEICB,AZ,2008,290.12855
GEICB,AZ,2009,243.70798
GEICB,CA,1960,0.0
GEICB,CA,1961,0.0
GEICB,CA,1962,0.0
GEICB,CA,1963,0.0
GEICB,CA,1964,0.0
GEICB,CA,1965,0.0
GEICB,CA,1966,0.0
GEICB,CA,1967,0.0
GEICB,CA,1968,0.0
GEICB,CA,1969,0.0
GEICB,CA,1970,0.0
GEICB,CA,1971,0.0
GEICB,CA,1972,0.0
GEICB,CA,1973,0.0
GEICB,CA,1974,0.0
GEICB,CA,1975,0.0
GEICB,CA,1976,0.0
GEICB,CA,1977,0.0
GEICB,CA,1978,0.0
GEICB,CA,1979,0.0
GEICB,CA,1980,0.0
GEICB,CA,1981,0.0
GEICB,CA,1982,0.0
GEICB,CA,1983,0.0
GEICB,CA,1984,0.0
GEICB,CA,1985,0.0
GEICB,CA,1986,0.0
GEICB,CA,1987,0.0
GEICB,CA,1988,0.0
GEICB,CA,1989,480.0
GEICB,CA,1990,592.0046
GEICB,CA,1991,711.58641
GEICB,CA,1992,828.86545
GEICB,CA,1993,935.08529
GEICB,CA,1994,1180.0
GEICB,CA,1995,1390.36752
GEICB,CA,1996,1383.52669
GEICB,CA,1997,1582.88581
GEICB,CA,1998,1580.0
GEICB,CA,1999,1234.6
GEICB,CA,2000,1340.0
GEICB,CA,2001,1400.0
GEICB,CA,2002,1400.0
GEICB,CA,2003,994.3805
GEICB,CA,2004,1111.36644
GEICB,CA,2005,1257.59886
GEICB,CA,2006,1286.84535
GEICB,CA,2007,1374.5848
GEICB,CA,2008,1429.41385
GEICB,CA,2009,1200.70763
GEICB,NM,1960,0.0
GEICB,NM,1961,0.0
GEICB,NM,1962,0.0
GEICB,NM,1963,0.0
GEICB,NM,1964,0.0
GEICB,NM,1965,0.0
GEICB,NM,1966,0.0
GEICB,NM,1967,0.0
GEICB,NM,1968,0.0
GEICB,NM,1969,0.0
GEICB,NM,1970,0.0
GEICB,NM,1971,0.0
GEICB,NM,1972,0.0
GEICB,NM,1973,0.0
GEICB,NM,1974,0.0
GEICB,NM,1975,0.0
GEICB,NM,1976,0.0
GEICB,NM,1977,0.0
GEICB,NM,1978,0.0
GEICB,NM,1979,0.0
GEICB,NM,1980,0.0
GEICB,NM,1981,0.0
GEICB,NM,1982,0.0
GEICB,NM,1983,0.0
GEICB,NM,1984,0.0
GEICB,NM,1985,0.0
GEICB,NM,1986,0.0
GEICB,NM,1987,0.0
GEICB,NM,1988,0.0
GEICB,NM,1989,65.3
GEICB,NM,1990,68.08053
GEICB,NM,1991,71.73937
GEICB,NM,1992,75.71641
GEICB,NM,1993,78.69877
GEICB,NM,1994,95.3
GEICB,NM,1995,113.02167
GEICB,NM,1996,113.03071
GEICB,NM,1997,129.93308
GEICB,NM,1998,130.3
GEICB,NM,1999,559.4
GEICB,NM,2000,600.0
GEICB,NM,2001,650.0
GEICB,NM,2002,660.0
GEICB,NM,2003,468.77938
GEICB,NM,2004,523.92989
GEICB,NM,2005,592.86804
GEICB,NM,2006,606.65566
GEICB,NM,2007,648.01855
GEICB,NM,2008,283.05225
GEICB,NM,2009,237.76389
GEICB,TX,1960,0.0
GEICB,TX,1961,0.0
GEICB,TX,1962,0.0
GEICB,TX,1963,0.0
GEICB,TX,1964,0.0
GEICB,TX,1965,0.0
GEICB,TX,1966,0.0
GEICB,TX,1967,0.0
GEICB,TX,1968,0.0
GEICB,TX,1969,0.0
GEICB,TX,1970,0.0
GEICB,TX,1971,0.0
GEICB,TX,1972,0.0
GEICB,TX,1973,0.0
GEICB,TX,1974,0.0
GEICB,TX,1975,0.0
GEICB,TX,1976,0.0
GEICB,TX,1977,0.0
GEICB,TX,1978,0.0
GEICB,TX,1979,0.0
GEICB,TX,1980,0.0
GEICB,TX,1981,0.0
GEICB,TX,1982,0.0
GEICB,TX,1983,0.0
GEICB,TX,1984,0.0
GEICB,TX,1985,0.0
GEICB,TX,1986,0.0
GEICB,TX,1987,0.0
GEICB,TX,1988,0.0
GEICB,TX,1989,0.0
GEICB,TX,1990,0.0
GEICB,TX,1991,0.0
GEICB,TX,1992,0.0
GEICB,TX,1993,0.0
GEICB,TX,1994,0.0
GEICB,TX,1995,0.0
GEICB,TX,1996,0.0
GEICB,TX,1997,0.0
GEICB,TX,1998,0.0
GEICB,TX,1999,0.0
GEICB,TX,2000,0.0
GEICB,TX,2001,0.0
GEICB,TX,2002,0.0
GEICB,TX,2003,0.0
GEICB,TX,2004,0.0
GEICB,TX,2005,0.0
GEICB,TX,2006,0.0
GEICB,TX,2007,0.0
GEICB,TX,2008,0.0
GEICB,TX,2009,0.0
HYCCB,AZ,1960,0.0
HYCCB,AZ,1961,0.0
HYCCB,AZ,1962,0.0
HYCCB,AZ,1963,0.0
HYCCB,AZ,1964,0.0
HYCCB,AZ,1965,0.0
HYCCB,AZ,1966,0.0
HYCCB,AZ,1967,0.0
HYCCB,AZ,1968,0.0
HYCCB,AZ,1969,0.0
HYCCB,AZ,1970,0.0
HYCCB,AZ,1971,0.0
HYCCB,AZ,1972,0.0
HYCCB,AZ,1973,0.0
HYCCB,AZ,1974,0.0
HYCCB,AZ,1975,0.0
HYCCB,AZ,1976,0.0
HYCCB,AZ,1977,0.0
HYCCB,AZ,1978,0.0
HYCCB,AZ,1979,0.0
HYCCB,AZ,1980,0.0
HYCCB,AZ,1981,0.0
HYCCB,AZ,1982,0.0
HYCCB,AZ,1983,0.0
HYCCB,AZ,1984,0.0
HYCCB,AZ,1985,0.0
HYCCB,AZ,1986,0.0
HYCCB,AZ,1987,0.0
HYCCB,AZ,1988,0.0
HYCCB,AZ,1989,0.0
HYCCB,AZ,1990,0.0
HYCCB,AZ,1991,0.0
HYCCB,AZ,1992,0.0
HYCCB,AZ,1993,0.0
HYCCB,AZ,1994,0.0
HYCCB,AZ,1995,0.0
HYCCB,AZ,1996,0.0
HYCCB,AZ,1997,0.0
HYCCB,AZ,1998,0.0
HYCCB,AZ,1999,0.0
HYCCB,AZ,2000,0.0
HYCCB,AZ,2001,0.0
HYCCB,AZ,2002,0.0
HYCCB,AZ,2003,0.0
HYCCB,AZ,2004,0.0
HYCCB,AZ,2005,0.0
HYCCB,AZ,2006,0.0
HYCCB,AZ,2007,0.0
HYCCB,AZ,2008,0.0
HYCCB,AZ,2009,0.0
HYCCB,CA,1960,0.0
HYCCB,CA,1961,0.0
HYCCB,CA,1962,0.0
HYCCB,CA,1963,0.0
HYCCB,CA,1964,0.0
HYCCB,CA,1965,0.0
HYCCB,CA,1966,0.0
HYCCB,CA,1967,0.0
HYCCB,CA,1968,0.0
HYCCB,CA,1969,0.0
HYCCB,CA,1970,0.0
HYCCB,CA,1971,0.0
HYCCB,CA,1972,0.0
HYCCB,CA,1973,0.0
HYCCB,CA,1974,0.0
HYCCB,CA,1975,0.0
HYCCB,CA,1976,0.0
HYCCB,CA,1977,0.0
HYCCB,CA,1978,0.0
HYCCB,CA,1979,0.0
HYCCB,CA,1980,0.0
HYCCB,CA,1981,0.0
HYCCB,CA,1982,0.0
HYCCB,CA,1983,0.0
HYCCB,CA,1984,0.0
HYCCB,CA,1985,0.0
HYCCB,CA,1986,0.0
HYCCB,CA,1987,0.0
HYCCB,CA,1988,0.0
HYCCB,CA,1989,0.0
HYCCB,CA,1990,77.23485
HYCCB,CA,1991,77.4873
HYCCB,CA,1992,76.78935
